,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
405,33.08,78.04,37.69,4.66,True,False,False,False,False,6240.071990662911
406,28.75,28.27,9.93,5.39,False,False,False,False,True,2988.4700096426673
407,12.27,86.31,25.94,4.35,True,False,False,False,False,5260.719645510982
408,32.4,15.8,23.58,18.65,False,False,False,True,False,3720.527314461653
409,29.45,81.43,40.21,5.65,True,False,False,False,False,6374.1215011670565
410,41.66,37.96,9.32,6.0,False,False,True,False,False,3895.6502517806334
411,36.56,41.95,9.91,4.61,False,False,True,False,False,3828.402088270956
412,39.52,51.01,7.95,16.26,False,False,False,True,False,4683.234998861191
413,23.73,48.62,14.77,5.51,False,False,True,False,False,3800.1474780987055
414,35.15,47.16,12.11,4.41,False,False,False,False,True,4051.787773901881
415,41.89,47.08,11.76,25.35,False,False,False,True,False,5149.853483172653
416,21.8,39.76,1.8,3.37,False,False,False,False,True,2773.664000099394
417,22.08,36.92,0.53,5.21,False,False,False,False,True,2687.0217105587294
418,44.55,40.03,9.1,5.08,False,False,False,False,True,4054.3615811441205
419,13.92,32.37,6.15,4.06,False,False,False,False,True,2364.463854536244
420,28.45,83.5,32.22,5.63,True,False,False,False,False,6095.239089746796
421,36.35,27.61,10.3,5.28,False,False,True,False,False,3286.143433144069
422,21.45,43.35,10.04,6.0,False,False,True,False,False,3340.5343324510945
423,48.01,52.39,11.05,4.51,False,False,True,False,False,4742.9346777359915
424,38.43,45.59,11.18,6.37,False,False,False,False,True,4165.98679903821
425,33.92,34.91,9.87,3.23,False,False,True,False,False,3374.0513696769212
426,33.35,30.53,6.87,5.02,False,False,False,False,True,3125.9406226093715
427,26.72,41.55,14.13,4.13,False,False,False,False,True,3569.93726808966
428,27.27,32.22,13.64,4.51,False,False,True,False,False,3199.3382399159495
429,32.63,41.94,14.25,4.86,False,False,True,False,False,3844.450555186515
430,29.34,59.82,17.84,3.67,False,False,True,False,False,4520.929636006895
431,39.65,52.36,10.44,20.99,False,False,False,True,False,5035.181947956858
432,32.03,37.15,7.81,5.14,False,False,False,False,True,3374.093199423563
433,30.01,46.01,2.78,2.7,False,False,True,False,False,3364.0506844469946
434,15.95,25.84,16.18,4.68,False,False,False,False,True,2596.607625557953
435,36.22,74.31,45.39,4.92,True,False,False,False,False,6544.797644047986
436,39.71,56.02,6.29,4.58,False,False,False,False,True,4375.0642647152645
437,21.3,51.25,4.05,28.21,False,False,False,True,False,4293.853517501933
438,31.92,38.52,5.61,12.94,False,False,False,True,False,3659.3415092097653
439,30.41,29.98,13.7,4.49,False,False,False,False,True,3234.7722135198965
440,14.75,28.66,8.91,2.36,False,False,False,False,True,2286.6598391289062
441,54.13,47.85,9.9,4.74,False,False,True,False,False,4760.455110789658
443,34.38,40.2,13.36,22.96,False,False,False,True,False,4535.616803322124
444,39.81,32.58,-0.81,5.26,False,False,False,False,True,3180.7680626490637
445,31.65,40.51,10.87,5.24,False,False,True,False,False,3635.7427686054266
446,7.27,30.64,8.02,19.1,False,False,False,True,False,2697.2761339239864
447,28.97,23.57,9.12,6.66,False,False,False,False,True,2830.418092095692
448,35.37,40.52,8.97,4.35,False,False,False,False,True,3670.2399424077375
449,26.25,36.82,16.41,5.56,False,False,False,False,True,3499.967491284837
450,33.26,36.3,3.51,6.58,False,False,True,False,False,3289.582134459905
451,21.89,27.42,8.83,22.33,False,False,False,True,False,3318.371100815643
452,33.3,46.2,4.55,4.84,False,False,True,False,False,3655.811156509691
453,76.96,41.85,20.12,5.01,False,True,False,False,False,5857.970951428406
454,38.42,33.82,20.94,3.11,False,False,False,False,True,3955.2961675370875
455,15.76,37.33,7.85,5.59,False,False,True,False,False,2764.070341223815
457,31.9,33.38,12.13,5.02,False,False,True,False,False,3391.3017042996094
458,29.15,27.57,5.19,24.15,False,False,False,True,False,3545.3610639711687
459,20.44,44.72,17.42,21.78,False,False,False,True,False,4279.784997060129
460,36.18,37.93,13.14,3.73,False,False,True,False,False,3737.2461608893736
461,38.82,35.48,7.65,5.27,False,False,False,False,True,3582.819346858974
462,29.8,35.13,6.02,5.34,False,False,True,False,False,3162.2029010638776
463,37.44,38.19,6.75,6.32,False,False,False,False,True,3645.982995143314
464,32.48,41.5,10.5,5.59,False,False,True,False,False,3709.6878942900935
465,23.15,47.91,0.15,5.89,False,False,True,False,False,3183.1022490510145
466,22.9,34.02,2.37,20.16,False,False,False,True,False,3275.1900531516285
467,25.93,46.86,10.53,5.58,False,False,False,False,True,3657.898457106156
468,35.49,66.34,5.97,5.96,False,False,True,False,False,4645.294688232987
469,28.11,49.22,9.36,6.51,False,False,True,False,False,3831.7387457377063
470,34.09,26.74,7.25,3.97,False,False,True,False,False,2983.1303364492283
471,3.96,80.99,39.37,5.4,True,False,False,False,False,5287.555285421852
472,40.37,47.41,5.24,5.42,False,False,True,False,False,4034.218313799238
473,12.21,81.6,29.96,4.92,True,False,False,False,False,5247.437707058744
474,36.9,14.42,6.34,3.98,False,False,False,False,True,2567.948326062149
475,36.79,28.51,13.33,5.46,False,False,True,False,False,3460.418940391528
476,19.38,28.02,14.32,5.58,False,False,True,False,False,2794.1247976186646
477,37.83,37.48,7.01,6.42,False,False,False,False,True,3654.2241869525687
478,24.02,42.29,19.01,5.38,False,False,True,False,False,3738.8647985739517
479,34.18,54.02,13.25,3.5,False,False,False,False,True,4302.627688327819
480,39.7,48.03,10.17,4.04,False,False,False,False,True,4176.307048106203
481,36.07,38.17,12.67,5.89,False,False,True,False,False,3810.2859167490496
482,38.16,39.26,15.44,24.62,False,False,False,True,False,4795.139617240398
483,38.39,76.91,29.42,3.9,True,False,False,False,False,6051.403525925482
484,40.58,49.38,13.17,5.09,False,False,True,False,False,4430.738246558318
485,19.08,36.13,13.48,5.85,False,False,True,False,False,3079.6870613340457
486,29.4,44.55,13.87,4.0,False,False,True,False,False,3767.261759316529
487,35.01,80.25,35.07,4.34,True,False,False,False,False,6285.460628269902
488,27.62,42.69,11.22,26.93,False,False,False,True,False,4437.604415905704
489,25.21,31.37,13.47,4.61,False,False,True,False,False,3092.160114505723
490,23.51,47.72,15.56,29.67,False,False,False,True,False,4753.646186561972
491,26.31,80.72,17.24,5.41,True,False,False,False,False,5290.474349143314
492,42.5,24.85,16.09,4.13,False,False,True,False,False,3601.03795873629
493,24.64,22.93,4.42,6.24,False,False,True,False,False,2429.088529008645
494,35.41,38.47,16.94,6.15,False,False,False,False,True,3976.628363030516
495,26.4,26.74,7.93,21.3,False,False,False,True,False,3404.538051292151
496,24.93,23.32,3.36,5.08,False,False,False,False,True,2373.39445726913
498,18.92,23.39,5.86,4.34,False,False,True,False,False,2211.8766987986064
499,20.78,29.96,11.04,5.07,False,False,True,False,False,2765.56596556679
500,29.17,41.86,10.99,15.94,False,False,False,True,False,4022.617597860479
501,17.0,48.3,14.06,14.26,False,False,False,True,False,3844.684875524296
502,14.25,49.26,13.28,12.32,False,False,False,True,False,3664.7202756948186
503,35.51,81.7,38.91,3.67,True,False,False,False,False,6497.267852331137
504,21.35,56.95,10.22,18.72,False,False,False,True,False,4385.6344720990755
505,35.72,39.38,15.62,4.67,False,False,False,False,True,3923.012248489589
506,21.36,38.59,11.58,5.19,False,False,False,False,True,3164.5781892952114
507,25.63,23.93,18.75,6.38,False,False,True,False,False,3085.934771147427
508,38.08,30.27,11.8,22.84,False,False,False,True,False,4223.638983643737
509,22.16,33.09,5.42,4.17,False,False,False,False,True,2692.200180123896
510,47.05,36.99,18.07,6.0,False,False,False,False,True,4427.2059802727035
511,35.0,44.72,10.38,5.74,False,False,False,False,True,3935.3710351488257
512,44.17,46.81,10.77,6.71,False,False,False,False,True,4441.8972532828175
513,36.83,37.91,15.36,7.36,False,False,False,False,True,3996.812620575374
514,38.1,37.3,15.53,5.64,False,False,False,False,True,3949.818378835202
515,16.61,46.93,6.97,6.72,False,False,True,False,False,3181.015380416401
516,35.38,41.84,7.6,3.23,False,False,True,False,False,3633.9282565056174
517,30.25,20.8,9.93,4.31,False,False,False,False,True,2711.622993464742
519,27.21,37.2,13.95,5.34,False,False,False,False,True,3440.8925713047897
520,23.06,81.65,24.92,3.88,True,False,False,False,False,5433.911698347618
521,59.49,52.45,3.24,3.68,False,False,False,False,True,4860.574243332182
522,23.32,85.03,23.54,3.64,True,False,False,False,False,5522.9696267352565
523,27.7,31.49,10.88,7.99,False,False,True,False,False,3224.620395771739
524,34.18,48.47,10.87,5.16,False,False,False,False,True,4048.2712392410303
525,50.57,28.69,12.37,15.37,False,False,False,True,False,4377.633779393582
526,19.63,47.44,10.56,6.74,False,False,False,False,True,3477.4685543679047
527,22.9,27.41,8.91,4.69,False,False,False,False,True,2656.2115037037106
528,15.82,46.0,9.27,4.41,False,False,True,False,False,3120.0557139027324
529,40.21,60.88,2.07,3.12,False,False,False,False,True,4348.691882285099
530,40.86,50.55,10.0,3.7,False,False,True,False,False,4301.419722004892
531,33.28,49.24,4.93,5.09,False,False,True,False,False,3802.392463931116
532,26.64,32.11,12.17,15.97,False,False,False,True,False,3571.5499469739925
533,38.58,37.65,10.19,3.55,False,False,False,False,True,3689.4496199483474
534,29.54,32.35,20.14,5.96,False,False,True,False,False,3613.086082587688
535,32.81,57.59,11.86,21.95,False,False,False,True,False,5074.868385731324
536,9.14,79.07,32.61,6.43,True,False,False,False,False,5186.001446533553
537,22.0,39.36,16.19,4.54,False,False,False,False,True,3384.434587110152
539,23.93,42.11,16.0,4.51,False,False,False,False,True,3558.7795925139203
540,19.22,33.11,3.73,3.53,False,False,True,False,False,2484.5224626398594
541,23.95,17.94,14.49,6.27,False,False,False,False,True,2598.776829619863
542,27.91,61.1,11.34,27.57,False,False,False,True,False,5222.158844610304
543,34.57,54.56,13.52,5.79,False,False,False,False,True,4435.156844355684
544,18.56,80.29,45.74,6.53,True,False,False,False,False,6146.942837435087
545,25.57,35.21,11.48,22.32,False,False,False,True,False,3880.845700090526
547,19.67,43.98,19.05,4.78,False,False,True,False,False,3611.5706046770747
548,23.7,29.92,6.21,4.31,False,False,False,False,True,2658.5102690404983
549,30.16,49.02,5.46,6.52,False,False,True,False,False,3743.597393801893
550,41.08,82.98,44.27,3.9,True,False,False,False,False,6996.421020289228
551,31.72,45.53,4.12,4.1,False,False,False,False,True,3529.5644009840007
552,19.87,47.01,2.37,5.62,False,False,False,False,True,3092.2338777638624
553,35.52,46.26,6.52,22.91,False,False,False,True,False,4546.881072381881
554,20.51,54.35,7.7,4.93,False,False,False,False,True,3593.935027701148
555,33.5,24.35,10.48,4.74,False,False,False,False,True,3017.391401316587
556,36.71,37.08,7.65,5.64,False,False,True,False,False,3584.086446047479
557,37.57,46.12,4.92,4.76,False,False,True,False,False,3832.4587896229978
558,42.15,34.02,0.94,5.64,False,False,False,False,True,3400.3776366819798
559,36.22,53.29,11.93,25.45,False,False,False,True,False,5173.547104577155
560,39.67,43.31,18.17,6.75,False,False,True,False,False,4416.561363828998
562,37.04,41.59,8.97,5.56,False,False,False,False,True,3821.0303630192425
563,36.26,48.85,7.04,5.12,False,False,True,False,False,3994.778413897912
564,41.9,51.71,12.79,4.84,False,False,True,False,False,4550.388166170515
565,49.63,40.04,15.06,6.34,False,False,False,False,True,4549.412799310237
566,34.04,29.78,3.97,5.37,False,False,False,False,True,3021.2443509263203
567,49.87,34.69,8.32,21.71,False,False,False,True,False,4680.5466103809395
568,35.23,53.31,14.23,5.5,False,False,False,False,True,4432.0956219645
569,30.44,82.79,9.7,4.7,True,False,False,False,False,5194.893664130075
570,13.45,45.39,10.76,5.77,False,False,False,False,True,3125.537537832363
571,25.34,38.49,9.63,4.55,False,False,True,False,False,3219.779485505355
572,39.32,42.61,11.66,5.8,False,False,False,False,True,4075.3241943195194
573,36.3,31.96,14.48,4.37,False,False,False,False,True,3577.7123300760213
575,24.84,38.04,8.97,4.25,False,False,False,False,True,3145.5510540535856
576,23.4,32.95,1.35,4.77,False,False,False,False,True,2597.1932925077117
577,27.44,37.59,9.69,5.48,False,False,False,False,True,3318.1259817596847
578,23.87,50.52,4.93,4.24,False,False,False,False,True,3441.5909463262465
579,22.3,27.04,7.72,5.18,False,False,False,False,True,2587.4905137183323
580,26.21,43.32,14.41,4.62,False,False,False,False,True,3648.8178445985295
581,29.69,31.52,12.87,3.21,False,False,False,False,True,3189.847538946109
582,32.36,74.68,23.34,5.02,True,False,False,False,False,5513.997428077389
583,29.05,22.24,9.6,15.83,False,False,False,True,False,3162.374940344313
584,18.14,16.78,12.71,6.64,False,False,True,False,False,2266.43383147098
585,34.82,43.69,11.97,10.36,False,False,False,True,False,4132.862429704423
586,18.16,77.5,52.03,4.93,True,False,False,False,False,6210.654783025126
587,42.47,39.38,14.76,4.63,False,False,True,False,False,4149.825969883866
588,24.74,20.36,7.54,5.34,False,False,True,False,False,2426.9811330409234
589,49.04,56.26,21.09,4.84,False,False,False,False,True,5347.326424358037
590,9.03,48.64,5.54,5.4,False,False,False,False,True,2847.2435978088656
591,24.11,31.63,6.96,4.46,False,False,True,False,False,2777.1392657689194
592,33.8,79.05,35.67,5.45,True,False,False,False,False,6241.172295131305
593,42.18,34.87,6.41,4.77,False,False,False,False,True,3637.5703501105586
594,34.02,44.68,12.6,4.02,False,False,True,False,False,3914.679680799483
595,34.09,36.92,5.81,4.11,False,False,False,False,True,3339.0949498853
596,32.96,43.75,16.77,5.69,False,False,False,False,True,4070.261155398657
597,9.13,34.15,9.84,4.09,False,False,False,False,True,2385.4240163489962
599,23.93,44.58,-3.74,4.5,False,False,True,False,False,2866.1086499618264
600,41.72,36.35,7.0,3.89,False,False,True,False,False,3656.6857937067753
601,37.68,42.15,12.54,8.93,False,False,True,False,False,4152.993794927667
602,30.56,34.88,16.0,4.78,False,False,False,False,True,3546.619136138647
603,29.54,35.76,7.15,5.33,False,False,False,False,True,3209.8954618344624
604,21.85,34.54,16.11,17.56,False,False,False,True,False,3705.796667509244
605,24.65,43.58,6.35,5.76,False,False,True,False,False,3303.6937477625443
606,37.43,41.14,6.8,19.17,False,False,False,True,False,4272.4455968789625
607,30.98,52.96,6.41,5.75,False,False,False,False,True,3948.6208336228774
608,35.05,41.96,13.48,3.54,False,False,True,False,False,3865.5765087139603
609,38.69,35.44,5.55,24.78,False,False,False,True,False,4284.608387941946
610,39.91,50.38,4.56,3.72,False,False,False,False,True,4044.756783334608
611,13.61,36.08,14.98,4.53,False,False,False,False,True,2879.561153919439
614,38.25,48.16,14.33,20.83,False,False,False,True,False,4956.776121769919
615,20.51,88.74,44.32,4.76,True,False,False,False,False,6440.791773813506
616,27.3,82.97,23.96,5.92,True,False,False,False,False,5711.056341278519
617,24.71,29.43,16.12,4.74,False,False,False,False,True,3094.399333819192
618,32.29,57.13,9.69,3.15,False,False,False,False,True,4186.129618498249
619,16.32,59.87,14.56,5.11,False,False,False,False,True,3939.9366787858353
620,38.52,52.51,19.55,5.81,False,False,True,False,False,4756.178592799425
621,13.45,75.2,33.77,5.09,True,False,False,False,False,5215.625434665546
622,19.72,39.03,10.74,4.32,False,False,True,False,False,3042.454085364333
623,30.72,37.88,5.24,20.39,False,False,False,True,False,3868.5250883506137
624,12.56,45.82,9.67,5.45,False,False,False,False,True,3030.474640421248
625,25.86,58.88,12.78,3.66,False,False,True,False,False,4147.547776813369
626,11.34,50.29,12.15,5.43,False,False,False,False,True,3269.6095571793676
627,17.13,26.03,7.08,6.04,False,False,True,False,False,2351.128386698168
628,29.32,31.49,16.17,4.94,False,False,False,False,True,3373.0482984544487
629,42.0,35.37,7.94,6.15,False,False,False,False,True,3755.8843288255907
630,34.11,38.13,11.68,6.96,False,False,True,False,False,3735.400776821526
631,5.12,33.42,12.27,4.02,False,False,False,False,True,2303.890349897295
633,36.1,41.57,7.07,5.22,False,False,False,False,True,3696.506859827294
634,8.15,51.44,12.02,5.43,False,False,True,False,False,3184.4728734914092
635,16.28,32.91,8.56,16.08,False,False,False,True,False,3055.2780026461724
636,41.57,52.87,9.17,4.32,False,False,True,False,False,4418.264145293982
637,33.17,36.67,9.53,4.47,False,False,False,False,True,3453.6249353036014
638,31.53,50.18,10.07,3.42,False,False,False,False,True,3909.313710598307
639,32.25,46.93,3.65,28.51,False,False,False,True,False,4549.790176666958
640,49.9,43.51,18.13,17.49,False,False,False,True,False,5262.175641495604
641,32.34,78.76,47.01,5.14,True,False,False,False,False,6620.870710121213
642,37.32,37.87,13.27,4.53,False,False,True,False,False,3815.118962015977
643,10.49,41.44,0.91,5.76,False,False,True,False,False,2446.144702516026
644,45.08,33.08,16.54,3.82,False,False,False,False,True,4046.5084164605696
645,28.7,82.9,27.93,5.86,True,False,False,False,False,5926.422482345869
647,17.07,45.72,12.25,3.13,False,False,False,False,True,3230.9115036855947
648,26.72,36.62,17.48,4.52,False,False,True,False,False,3513.5232027103225
649,28.06,76.22,45.49,6.66,True,False,False,False,False,6349.669666071091
